OBJ,zipcode,date,time,race,sex,age,wound,is_officer_involved,is_offender_deceased,is_offender_injured,is_fatal
OBJ_11865059,19126,10/1/20,22-23,B,M,30,Multiple,N,N,N,0
OBJ_11865060,19140,10/2/20,15-16,B,M,18,Chest,N,N,N,0
OBJ_11865061,19133,10/3/20,6-May,W,M,31,Multiple,N,N,N,0
OBJ_11865062,19133,10/3/20,6-May,W,M,33,Multiple,N,N,N,0
OBJ_11865063,19133,9/25/20,11-Oct,B,M,25,Multiple/Head,N,N,N,0
OBJ_11865064,19133,9/27/20,9-Aug,W,M,20,Multiple,N,N,N,0
OBJ_11865065,19140,10/3/20,15-16,B,M,29,Arm,N,N,N,0
OBJ_11865066,19133,10/3/20,16-17,W,M,29,Multiple/Head,N,N,N,1
OBJ_11865067,19140,10/4/20,23-24,B,M,21,Multiple,N,N,N,0
OBJ_11865068,19140,9/27/20,16-17,W,M,46,Multiple,N,N,N,1
OBJ_11865069,19133,9/27/20,17-18,W,M,18,Multiple,N,N,N,0
OBJ_11865070,19134,9/30/20,23-24,B,M,41,Leg,N,N,N,0
OBJ_11865071,19140,10/23/20,22-23,B,M,23,Leg,N,N,N,0
OBJ_11865072,19133,10/5/20,17-18,B,M,49,Multiple,N,N,N,0
OBJ_11865073,19140,11/7/20,11-Oct,B,M,53,Ankle,N,N,N,0
OBJ_11865074,19140,10/5/20,17-18,B,M,39,Stomach,N,N,N,0
OBJ_11865075,19133,10/3/20,19-20,B,M,25,Foot,N,N,N,0
OBJ_11865076,19124,10/10/20,18-19,B,M,24,Buttocks,N,N,N,0
OBJ_11865077,19140,11/11/20,13-14,B,M,32,Multiple,N,N,N,1
OBJ_11865078,19132,11/12/20,0-1,B,M,34,Leg,N,N,N,0
OBJ_11865079,19133,10/10/20,23-24,B,M,32,Foot,N,N,N,0
OBJ_11863676,19144,2/12/20,5-Apr,B,M,21,Head,N,N,N,1
OBJ_11863677,19150,2/18/20,7-Jun,B,M,57,Multiple,N,N,N,0
OBJ_11863678,19138,2/22/20,18-19,B,M,34,Multiple,N,N,N,0
OBJ_11863679,19119,2/23/20,13-Dec,B,M,16,leg,N,N,N,0
OBJ_11863680,19144,3/1/20,19-20,B,M,55,Multiple,N,N,N,0
OBJ_11863681,19119,3/3/20,18-19,B,M,25,Foot,N,N,N,0
OBJ_11863682,19119,3/3/20,18-19,B,M,25,Multiple,N,N,N,0
OBJ_11863684,19144,3/14/20,14-15,B,M,21,Multiple,N,N,N,0
OBJ_11863685,19144,3/14/20,14-15,B,M,33,Head,N,N,N,0
OBJ_11863686,19150,3/15/20,20-21,B,M,25,Multiple/Head,N,N,N,1
OBJ_11863687,19144,4/11/20,18-19,B,M,21,Buttocks,N,N,N,0
OBJ_11863688,19144,4/14/20,3-Feb,B,M,38,Multiple,N,N,N,1
OBJ_11863689,19138,4/18/20,7-Jun,B,M,29,Multiple/Head,N,N,N,1
OBJ_11863690,19144,4/26/20,20-21,B,M,25,Head,N,N,N,0
OBJ_11863691,19138,6/18/20,2-Jan,B,M,62,Buttocks,N,N,N,0
OBJ_11863692,19119,4/27/20,6-May,B,M,20,Multiple,N,N,N,0
OBJ_11863693,19150,3/22/20,2-Jan,B,M,23,Head,N,N,N,0
OBJ_11863695,19150,3/26/20,19-20,B,M,16,Leg,N,N,N,0
OBJ_11863696,19150,3/26/20,19-20,B,M,17,Leg,N,N,N,0
OBJ_11863697,19138,4/4/20,21-22,B,M,51,Arm,N,N,N,0
OBJ_11863699,19144,6/1/20,0-1,B,M,34,Multiple/Head,N,N,N,1
OBJ_11863700,19144,6/4/20,0-1,B,M,30,Leg,N,N,N,0
OBJ_11863701,19138,6/8/20,12-Nov,B,M,44,Leg,N,N,N,0
OBJ_11863702,19138,6/8/20,12-Nov,B,M,43,Multiple,N,N,N,0
OBJ_11864108,19139,1/22/20,19-20,B,M,20,Chest,N,N,N,1
OBJ_11864109,19143,1/26/20,22-23,B,M,20,Leg,N,N,N,0
OBJ_11864110,19139,2/1/20,0-1,B,M,25,Head,N,N,N,0
OBJ_11864111,19143,2/16/20,0-1,B,M,30,Head,N,N,N,0
OBJ_11864112,19139,2/29/20,20-21,B,M,45,Leg,N,N,N,0
OBJ_11864113,19143,3/2/20,14-15,B,M,29,Buttocks,N,N,N,0
OBJ_11864114,19143,3/2/20,21-22,B,M,27,Multiple,N,N,N,0
OBJ_11864115,19139,3/6/20,16-17,B,M,19,Leg,N,N,N,0
OBJ_11864116,19139,1/4/20,22-23,B,M,22,Back,N,N,N,0
OBJ_11864117,19139,1/11/20,0-1,B,M,35,Leg,N,N,N,0
OBJ_11864118,19143,4/8/20,0-1,B,M,19,Multiple/Head,N,N,N,0
OBJ_11864119,19143,5/4/20,12-Nov,B,M,27,Leg,N,N,N,0
OBJ_11864120,19139,5/15/20,23-24,B,M,17,Leg,N,N,N,0
OBJ_11864122,19139,5/15/20,21-22,B,F,22,Leg,N,N,N,0
OBJ_11864123,19143,3/29/20,16-17,B,M,22,Multiple/Head,N,N,N,1
OBJ_11864124,19143,5/22/20,20-21,B,M,23,Hand,N,N,N,0
OBJ_11864125,19139,4/1/20,21-22,B,M,28,Leg,N,N,N,0
OBJ_11864126,19143,5/27/20,21-22,B,M,27,Multiple,N,N,N,0
OBJ_11864128,19104,7/17/20,4-Mar,B,M,33,Leg,N,N,N,0
OBJ_11864129,19139,7/21/20,22-23,B,M,37,Multiple,N,N,N,0
OBJ_11864130,19104,6/12/20,3-Feb,B,M,25,Leg,N,N,N,0
OBJ_11864131,19104,6/12/20,3-Feb,W,M,23,Multiple,N,N,N,0
OBJ_11864132,19139,6/20/20,19-20,B,M,23,Arm,N,N,N,0
OBJ_11864133,19139,6/20/20,19-20,B,M,17,Multiple,N,N,N,0
OBJ_11864134,19139,6/20/20,19-20,B,M,19,Multiple,N,N,N,0
OBJ_11864513,19132,7/30/20,22-23,B,M,35,Multiple,N,N,N,0
OBJ_11864514,19121,7/31/20,21-22,B,M,21,0,N,N,N,0
OBJ_11864515,19132,7/30/20,22-23,B,M,19,Multiple,N,N,N,0
OBJ_11864516,19132,7/30/20,22-23,B,M,36,Shoulder,N,N,N,0
OBJ_11864517,19121,12/1/20,12-Nov,B,M,29,Head,N,N,N,0
OBJ_11864518,19132,7/18/20,2-Jan,B,M,33,Leg,N,N,N,0
OBJ_11864519,19121,7/19/20,0-1,B,M,33,Leg,N,N,N,1
OBJ_11864520,19121,7/19/20,0-1,B,F,38,Multiple,N,N,N,0
OBJ_11864521,19121,7/24/20,23-24,B,M,18,Leg,N,N,N,0
OBJ_11864522,19121,7/25/20,0-1,B,M,19,Abdomen,N,N,N,0
OBJ_11864523,19122,8/17/20,22-23,B,M,29,Multiple,N,N,N,0
OBJ_11864524,19132,8/18/20,15-16,B,M,18,Multiple/Head,N,N,N,1
OBJ_11864525,19132,8/18/20,4-Mar,B,M,20,Multiple,N,N,N,0
OBJ_11864526,19132,8/18/20,4-Mar,B,M,24,Multiple,N,N,N,0
OBJ_11864527,19121,7/29/20,2-Jan,B,F,30,Leg,N,N,N,0
OBJ_11864528,19132,8/18/20,8-Jul,B,M,15,Leg,N,N,N,0
OBJ_11864529,19132,8/18/20,4-Mar,B,M,21,Foot,N,N,N,0
OBJ_11864530,19121,8/19/20,23-24,B,M,19,Shoulder,N,N,N,0
OBJ_11864531,19121,8/3/20,13-14,B,M,66,Chest,N,N,N,1
OBJ_11864532,19121,8/5/20,23-24,B,M,30,Leg,N,N,N,0
OBJ_11864533,19121,8/8/20,19-20,B,M,19,Multiple,N,N,N,0
OBJ_11864534,19132,8/9/20,19-20,B,M,31,Arm,N,N,N,0
OBJ_11864535,19121,8/20/20,13-Dec,B,M,45,Multiple/Head,N,N,N,1
OBJ_11864536,19121,8/20/20,13-Dec,B,F,65,Multiple,N,N,N,0
OBJ_11864537,19121,8/10/20,15-16,B,M,0,Leg,N,N,N,0
OBJ_11864538,19132,8/10/20,21-22,B,M,28,Chest,N,N,N,0
OBJ_11864539,19132,9/11/20,16-17,B,M,36,Back,N,N,N,0
OBJ_11864837,19137,10/27/20,20-21,B,M,31,Leg,N,N,N,0
OBJ_11864838,19134,10/28/20,2-Jan,W,M,30,Multiple,N,N,N,0
OBJ_11864839,19134,10/28/20,2-Jan,W,M,38,Multiple,N,N,N,0
OBJ_11864840,19134,10/28/20,2-Jan,W,F,33,Multiple,N,N,N,0
OBJ_11864841,19134,10/29/20,4-Mar,B,M,62,Chest,N,N,N,0
OBJ_11864842,19134,10/31/20,20-21,W,M,28,Abdomen,N,N,N,0
OBJ_11864843,19124,11/1/20,19-20,W,M,39,Abdomen,N,N,N,0
OBJ_11864844,19134,11/11/20,19-20,W,F,39,Stomach,N,N,N,0
OBJ_11864845,19134,11/2/20,16-17,W,M,39,Foot,N,N,N,0
OBJ_11864846,19134,11/3/20,21-22,B,F,17,Back,N,N,N,0
OBJ_11864847,19124,11/5/20,7-Jun,B,F,21,Hand,N,N,N,0
OBJ_11864848,19134,11/5/20,17-18,B,M,19,Shoulder,N,N,N,0
OBJ_11864849,19134,11/5/20,17-18,W,M,20,Arm,N,N,N,0
OBJ_11864850,19134,11/5/20,17-18,W,F,0,Arm,N,N,N,0
OBJ_11864851,19134,11/6/20,0-1,W,M,27,Ankle,N,N,N,0
OBJ_11864852,19124,11/6/20,13-14,W,F,26,Multiple,N,N,N,0
OBJ_11864853,19134,11/29/20,21-22,W,M,37,Arm,N,N,N,0
OBJ_11864854,19134,11/7/20,0-1,B,M,25,Multiple,N,N,N,0
OBJ_11864855,19134,11/7/20,0-1,B,M,30,Multiple,N,N,N,0
OBJ_11864856,19134,11/8/20,19-20,W,M,17,Back,N,N,N,0
OBJ_11864857,19134,11/9/20,21-22,B,M,41,Abdomen,N,N,N,0
OBJ_11864859,19134,11/12/20,18-19,W,M,30,Leg,N,N,N,0
OBJ_11864860,19134,11/12/20,22-23,U,M,0,Multiple,N,N,N,0
OBJ_11864861,19134,11/14/20,23-24,W,M,36,Head,N,N,N,0
OBJ_11864862,19134,11/15/20,15-16,B,M,21,Multiple,N,N,N,1
OBJ_11864863,19134,11/23/20,19-20,W,M,38,Leg,N,N,N,0
OBJ_11863703,19144,6/11/20,2-Jan,B,M,23,Multiple,N,N,N,0
OBJ_11863704,19138,11/7/20,11-Oct,B,M,42,Multiple,N,N,N,0
OBJ_11863705,19150,6/19/20,0-1,B,M,21,Abdomen,N,N,N,0
OBJ_11863706,19150,6/19/20,0-1,B,M,21,Chest,N,N,N,0
OBJ_11863707,19144,4/30/20,21-22,B,M,31,Leg,N,N,N,0
OBJ_11863708,19138,6/19/20,23-24,B,M,51,Head,N,N,N,1
OBJ_11863709,19119,8/12/20,22-23,B,M,24,Arm,N,N,N,0
OBJ_11863710,19118,5/8/20,14-15,B,M,43,Back,N,N,N,0
OBJ_11863711,19138,8/16/20,21-22,B,M,16,Wrist,N,N,N,0
OBJ_11863712,19144,5/10/20,23-24,B,M,18,Shoulder,N,N,N,0
OBJ_11863713,19144,5/18/20,4-Mar,B,M,30,Multiple,N,N,N,0
OBJ_11863714,19138,5/18/20,21-22,B,M,29,Head,N,N,N,1
OBJ_11863715,19150,5/19/20,23-24,B,M,21,Back,N,N,N,0
OBJ_11863716,19150,5/30/20,22-23,B,M,28,Multiple/Head,N,N,N,0
OBJ_11863717,19144,4/5/20,16-17,B,M,17,Multiple,N,N,N,0
OBJ_11863718,19138,7/10/20,2-Jan,B,M,29,Multiple/Head,N,N,N,1
OBJ_11863720,19144,7/4/20,22-23,B,F,37,Leg,N,N,N,0
OBJ_11863721,19144,7/4/20,22-23,B,M,21,Head,N,N,N,0
OBJ_11863722,19144,7/6/20,13-14,B,F,22,Foot,N,N,N,0
OBJ_11863723,19119,7/25/20,19-20,B,M,31,Abdomen,N,N,N,1
OBJ_11863724,19138,7/25/20,21-22,B,M,35,Chest,N,N,N,1
OBJ_11863725,19138,8/27/20,21-22,B,F,20,Head,N,N,N,1
OBJ_11863726,19144,9/3/20,23-24,B,M,22,Arm,N,N,N,0
OBJ_11863727,19144,9/3/20,23-24,B,M,18,Shoulder,N,N,N,0
OBJ_11863728,19144,9/3/20,23-24,B,M,23,Chest,N,N,N,0
OBJ_11863729,19150,7/15/20,20-21,B,M,21,Arm,N,N,N,0
OBJ_11864135,19139,10/30/20,20-21,B,M,23,Leg,N,N,N,0
OBJ_11864136,19143,6/29/20,21-22,B,M,20,FOOT,N,N,N,0
OBJ_11864137,19139,7/3/20,3-Feb,B,M,39,Stomach,N,N,N,0
OBJ_11864138,19139,7/12/20,14-15,B,M,31,Head,N,N,N,0
OBJ_11864140,19139,5/31/20,22-23,B,M,34,Leg,N,N,N,0
OBJ_11864141,19139,7/15/20,8-Jul,B,M,20,Multiple/Head,N,N,N,1
OBJ_11864142,19143,6/8/20,12-Nov,B,M,57,Arm,N,N,N,0
OBJ_11864143,19143,7/16/20,14-15,B,M,28,Multiple,N,N,N,1
OBJ_11864144,19139,7/26/20,0-1,B,M,28,Leg,N,N,N,0
OBJ_11864145,19143,6/30/20,13-14,B,M,20,FOOT,N,N,N,0
OBJ_11864146,19143,7/26/20,21-22,B,M,23,Leg,N,N,N,0
OBJ_11864147,19143,7/26/20,11-Oct,W,M,21,Back,N,N,N,0
OBJ_11864148,19139,8/5/20,15-16,B,M,33,Multiple,N,N,N,0
OBJ_11864149,19139,8/10/20,13-14,B,M,32,Leg,N,N,N,0
OBJ_11864150,19131,8/17/20,20-21,B,M,27,Chest,N,N,N,1
OBJ_11864151,19143,8/17/20,21-22,B,M,18,Leg,N,N,N,0
OBJ_11864152,19143,8/17/20,21-22,B,M,20,Foot,N,N,N,0
OBJ_11864153,19143,8/17/20,21-22,B,F,18,Multiple,N,N,N,0
OBJ_11864154,19139,8/14/20,12-Nov,B,M,22,Multiple,N,N,N,1
OBJ_11864157,19104,8/16/20,19-20,W,M,29,Neck,N,N,N,0
OBJ_11864159,19143,9/24/20,17-18,B,M,27,Chest,N,N,N,1
OBJ_11864160,19143,10/6/20,17-18,B,M,26,Multiple,N,N,N,0
OBJ_11864161,19139,10/8/20,4-Mar,B,M,27,Foot,N,N,N,0
OBJ_11864540,19121,8/12/20,21-22,B,M,32,Multiple,N,N,N,0
OBJ_11864541,19121,8/20/20,19-20,B,M,35,Head,N,N,N,0
OBJ_11864542,19121,8/20/20,19-20,B,F,40,Abdomen,N,N,N,1
OBJ_11864543,19132,8/17/20,17-18,B,M,28,Buttocks,N,N,N,0
OBJ_11864544,19122,8/17/20,22-23,B,M,20,Shoulder,N,N,N,0
OBJ_11864545,19121,9/14/20,20-21,B,M,42,Multiple,N,N,N,0
OBJ_11864546,19121,9/14/20,20-21,B,M,17,Buttocks,N,N,N,0
OBJ_11864547,19121,9/16/20,13-Dec,B,M,39,Head,N,N,N,1
OBJ_11864548,19132,8/26/20,16-17,B,M,49,Head,N,N,N,0
OBJ_11864549,19132,8/29/20,2-Jan,B,M,22,Buttocks,N,N,N,0
OBJ_11864550,19121,8/29/20,2-Jan,B,M,18,Arm,N,N,N,0
OBJ_11864551,19121,8/30/20,0-1,B,M,34,Multiple,N,N,N,1
OBJ_11864552,19121,8/29/20,20-21,B,M,28,Multiple,N,N,N,0
OBJ_11864553,19121,8/29/20,20-21,B,M,28,Multiple,N,N,N,0
OBJ_11864554,19132,8/31/20,20-21,B,M,33,Multiple,N,N,N,0
OBJ_11864555,19121,9/1/20,2-Jan,B,M,17,Back,N,N,N,1
OBJ_11864556,19122,8/21/20,17-18,B,M,21,Head,N,N,N,1
OBJ_11864557,19121,10/13/20,19-20,B,M,27,Head,N,N,N,1
OBJ_11864558,19121,8/23/20,2-Jan,B,M,16,Abdomen,N,N,N,1
OBJ_11864559,19132,8/23/20,18-19,B,M,16,Leg,N,N,N,0
OBJ_11864560,19132,8/26/20,5-Apr,B,M,25,Leg,N,N,N,0
OBJ_11864561,19133,10/22/20,22-23,W,M,21,Stomach,N,N,N,0
OBJ_11864562,19132,9/19/20,18-19,B,M,16,Head,N,N,N,1
OBJ_11864563,19121,9/24/20,23-24,B,M,55,Multiple,N,N,N,0
OBJ_11864564,19132,10/26/20,22-23,B,M,35,Back,N,N,N,0
OBJ_11864565,19132,10/30/20,10-Sep,B,M,46,Multiple,N,N,N,0
OBJ_11864566,19130,9/26/20,20-21,B,M,26,Multiple,N,N,N,0
OBJ_11864945,19134,4/16/20,10-Sep,B,M,23,Multiple/Head,N,N,N,1
OBJ_11864946,19133,4/20/20,10-Sep,B,M,45,Multiple,N,N,N,0
OBJ_11864947,19133,4/20/20,10-Sep,B,M,28,Arm,N,N,N,0
OBJ_11864948,19140,3/29/20,6-May,B,M,47,Leg,N,N,N,0
OBJ_11864949,19140,6/1/20,15-16,B,M,44,Unknown,N,N,N,0
OBJ_11864950,19140,6/1/20,23-24,B,M,55,Leg,N,N,N,0
OBJ_11864951,19120,4/1/20,13-Dec,B,M,20,Multiple,N,N,N,0
OBJ_11864952,19140,4/2/20,17-18,W,M,26,Arm,N,N,N,0
OBJ_11864953,19134,4/8/20,12-Nov,B,M,21,Leg,N,N,N,0
OBJ_11864954,19120,6/7/20,18-19,B,M,23,Arm,N,N,N,0
OBJ_11864955,19140,4/16/20,21-22,B,M,19,Back,N,N,N,1
OBJ_11864956,19133,4/28/20,18-19,W,M,33,Groin,N,N,N,0
OBJ_11864957,19133,5/4/20,15-16,W,M,58,Arm,N,N,N,0
OBJ_11864958,19140,5/5/20,4-Mar,B,M,26,Multiple/Head,N,N,N,1
OBJ_11864959,19133,5/26/20,22-23,B,M,32,Foot,N,N,N,0
OBJ_11864960,19133,5/26/20,22-23,B,M,41,Leg,N,N,N,0
OBJ_11864961,19140,4/28/20,13-14,B,M,20,Chest,N,N,N,1
OBJ_11864962,19140,4/28/20,13-14,B,M,18,Chest,N,N,N,1
OBJ_11864963,19140,5/11/20,9-Aug,B,M,39,Multiple,N,N,N,0
OBJ_11864964,19133,5/18/20,13-14,B,M,28,Hip,N,N,N,0
OBJ_11864965,19133,5/18/20,13-14,W,F,42,Arm,N,N,N,0
OBJ_11864966,19134,5/21/20,18-19,B,M,43,Multiple,N,N,N,1
OBJ_11864967,19133,5/26/20,22-23,B,M,31,Shoulder,N,N,N,0
OBJ_11864968,19133,5/26/20,22-23,B,M,38,Head,N,N,N,0
OBJ_11864970,19140,6/12/20,2-Jan,B,M,32,Multiple,N,N,N,0
OBJ_11864971,19140,6/29/20,22-23,W,M,45,ARM,N,N,N,0
OBJ_11863730,19144,7/19/20,22-23,B,M,37,Multiple,N,N,N,0
OBJ_11863731,19144,9/3/20,23-24,B,M,22,Multiple,N,N,N,0
OBJ_11863732,19144,9/3/20,23-24,B,M,26,Multiple,N,N,N,0
OBJ_11863733,19144,7/29/20,21-22,B,M,35,Chest,N,N,N,0
OBJ_11863734,19150,7/31/20,20-21,B,M,32,Multiple,N,N,N,1
OBJ_11863735,19138,1/29/20,0-1,B,M,21,Multiple,N,N,N,1
OBJ_11863736,19103,2/10/20,20-21,B,M,83,Chest,N,N,N,1
OBJ_11863737,19103,2/10/20,15-16,B,M,59,Multiple,N,N,N,1
OBJ_11863738,19138,8/5/20,18-19,B,F,19,Leg,N,N,N,0
OBJ_11863739,19119,8/9/20,14-15,B,M,25,Multiple,N,N,N,1
OBJ_11863741,19138,8/27/20,21-22,B,M,17,Leg,N,N,N,0
OBJ_11863742,19144,6/30/20,13-14,B,M,31,LEG,N,N,N,0
OBJ_11863743,19138,8/16/20,21-22,B,M,19,Leg,N,N,N,0
OBJ_11863744,19138,8/20/20,23-24,B,M,28,Foot,N,N,N,0
OBJ_11863745,19138,8/25/20,0-1,B,M,16,Leg,N,N,N,0
OBJ_11863746,19138,8/26/20,21-22,B,M,19,Leg,N,N,N,0
OBJ_11863747,19138,8/27/20,21-22,B,F,17,Hand,N,N,N,0
OBJ_11863748,19138,8/26/20,21-22,B,M,17,Leg,N,N,N,0
OBJ_11863749,19138,9/2/20,19-20,B,M,23,Multiple,N,N,N,1
OBJ_11863750,19138,8/26/20,21-22,B,F,22,Leg,N,N,N,0
OBJ_11863751,19144,10/31/20,15-16,B,M,30,Multiple/Head,N,N,N,1
OBJ_11863752,19144,9/3/20,23-24,A,M,43,Groin,N,N,N,0
OBJ_11863753,19138,8/26/20,21-22,B,F,19,Leg,N,N,N,0
OBJ_11863754,19150,9/4/20,21-22,B,M,21,Leg,N,N,N,0
OBJ_11863755,19138,9/6/20,20-21,B,M,31,Buttocks,N,N,N,0
OBJ_11863756,19144,9/7/20,23-24,B,M,36,Abdomen,N,N,N,0
OBJ_11864162,19143,8/19/20,21-22,B,M,17,Foot,N,N,N,0
OBJ_11864163,19139,10/27/20,20-21,B,M,26,Multiple,N,N,N,1
OBJ_11864164,19143,8/19/20,21-22,B,M,17,Foot,N,N,N,0
OBJ_11864165,19143,8/19/20,21-22,B,M,33,Multiple,N,N,N,0
OBJ_11864166,19143,8/19/20,21-22,B,M,28,Foot,N,N,N,0
OBJ_11864167,19143,8/22/20,16-17,B,M,23,Chest,N,N,N,1
OBJ_11864168,19139,8/31/20,11-Oct,B,M,27,Head,N,N,N,0
OBJ_11864169,19143,11/27/20,0-1,B,M,49,Abdomen,N,N,N,1
OBJ_11864170,19143,11/28/20,8-Jul,B,M,16,Groin,N,N,N,0
OBJ_11864171,19143,11/28/20,8-Jul,B,M,16,Abdomen,N,N,N,0
OBJ_11864172,19143,11/28/20,13-Dec,B,M,18,Back,N,N,N,0
OBJ_11864173,19143,8/31/20,22-23,B,M,24,Leg,N,N,N,0
OBJ_11864174,19143,8/22/20,21-22,B,M,19,Leg,N,N,N,0
OBJ_11864175,19143,8/22/20,21-22,B,M,29,Arm,N,N,N,0
OBJ_11864176,19139,9/1/20,17-18,B,M,37,Multiple,N,N,N,0
OBJ_11864177,19143,9/1/20,18-19,B,M,19,Arm,N,N,N,0
OBJ_11864178,19143,8/9/20,2-Jan,B,M,27,Arm,N,N,N,0
OBJ_11864179,19139,12/15/20,21-22,B,M,37,Leg,N,N,N,0
OBJ_11864180,19139,12/15/20,16-17,B,M,21,Chest,N,N,N,0
OBJ_11864181,19143,12/21/20,16-17,W,M,34,Multiple/Head,N,N,N,0
OBJ_11864182,19143,9/6/20,23-24,B,F,18,Stomach,N,N,N,0
OBJ_11864183,19143,9/12/20,0-1,B,F,46,Leg,N,N,N,0
OBJ_11864186,19143,8/27/20,21-22,B,M,27,Abdomen,N,N,N,0
OBJ_11864187,19143,8/31/20,2-Jan,B,M,24,Leg,N,N,N,0
OBJ_11864188,19143,10/24/20,9-Aug,B,M,25,Multiple,N,N,N,1
OBJ_11864567,19121,9/26/20,22-23,B,M,34,Shoulder,N,N,N,0
OBJ_11864568,19132,11/4/20,16-17,B,M,52,Hand,N,N,N,0
OBJ_11864569,19132,11/4/20,16-17,B,M,30,Hand,N,N,N,0
OBJ_11864570,19121,9/28/20,2-Jan,B,M,30,Hand,N,N,N,0
OBJ_11864571,19132,11/9/20,16-17,B,M,19,Multiple,N,N,N,1
OBJ_11864572,19121,9/29/20,21-22,B,M,34,Buttocks,N,N,N,0
OBJ_11864573,19121,9/2/20,2-Jan,B,F,22,Foot,N,N,N,0
OBJ_11864574,19121,9/5/20,0-1,B,M,56,Leg,N,N,N,0
OBJ_11864575,19121,9/5/20,23-24,B,M,18,Stomach,N,N,N,0
OBJ_11864576,19132,9/7/20,8-Jul,B,M,33,Chest,N,N,N,1
OBJ_11864577,19132,9/7/20,12-Nov,B,M,31,Arm,N,N,N,0
OBJ_11864578,19132,9/7/20,12-Nov,B,F,29,Leg,N,N,N,0
OBJ_11864579,19132,9/8/20,21-22,B,M,20,Abdomen,N,N,N,0
OBJ_11864584,19133,9/13/20,11-Oct,W,M,22,Multiple/Head,N,N,N,1
OBJ_11864586,19132,9/16/20,22-23,B,M,25,Leg,N,N,N,0
OBJ_11864587,19121,10/24/20,2-Jan,B,M,32,Multiple,N,N,N,0
OBJ_11864588,19132,12/7/20,14-15,B,M,28,Head,N,N,N,0
OBJ_11864589,19132,10/31/20,19-20,B,M,53,Back,N,N,N,0
OBJ_11864590,19132,11/1/20,20-21,B,F,26,Back,N,N,N,0
OBJ_11864591,19132,11/9/20,16-17,B,M,26,Back,N,N,N,0
OBJ_11864593,19132,10/11/20,0-1,B,M,19,Foot,N,N,N,0
OBJ_11864756,19137,8/2/20,0-1,W,M,35,Multiple/Head,N,N,N,1
OBJ_11864757,19134,7/15/20,2-Jan,W,F,28,Leg,N,N,N,0
OBJ_11864758,19134,7/16/20,5-Apr,B,M,26,Abdomen,N,N,N,0
OBJ_11864759,19124,7/16/20,23-24,B,M,25,Leg,N,N,N,0
OBJ_11864760,19134,7/23/20,2-Jan,B,M,33,Head,N,N,N,0
OBJ_11864761,19137,8/1/20,16-17,W,M,25,Multiple,N,N,N,0
OBJ_11864762,19134,8/2/20,4-Mar,W,F,21,Leg,N,N,N,0
OBJ_11864763,19134,8/2/20,4-Mar,W,F,29,Leg,N,N,N,0
OBJ_11864764,19134,8/2/20,4-Mar,W,F,25,Leg,N,N,N,0
OBJ_11864765,19134,8/2/20,20-21,W,M,29,Unknown,N,N,N,0
OBJ_11864766,19134,8/9/20,2-Jan,B,M,26,Buttocks,N,N,N,0
OBJ_11864767,19134,8/10/20,20-21,B,M,20,Multiple,N,N,N,0
OBJ_11864768,19134,8/12/20,17-18,B,M,20,Chest,N,N,N,0
OBJ_11864769,19134,8/12/20,23-24,W,M,31,Chest,N,N,N,0
OBJ_11864770,19134,8/18/20,7-Jun,W,M,20,Leg,N,N,N,0
OBJ_11864771,19140,9/4/20,23-24,B,F,42,Head,N,N,N,0
OBJ_11864772,19134,9/25/20,21-22,B,M,20,Ankle,N,N,N,0
OBJ_11864773,19134,8/14/20,0-1,W,M,29,Abdomen,N,N,N,0
OBJ_11864774,19134,8/2/20,4-Mar,W,M,24,Shoulder,N,N,N,0
OBJ_11864775,19134,8/15/20,3-Feb,B,M,28,Back,N,N,N,0
OBJ_11864776,19134,9/15/20,14-15,B,M,23,Chest,N,N,N,1
OBJ_11864777,19134,8/15/20,9-Aug,W,M,32,Leg,N,N,N,0
OBJ_11864778,19134,8/17/20,3-Feb,W,M,30,Chest,N,N,N,1
OBJ_11864779,19134,9/15/20,22-23,W,F,28,Multiple,N,N,N,0
OBJ_11864780,19134,9/17/20,2-Jan,W,M,41,Ankle,N,N,N,0
OBJ_11864781,19134,9/17/20,14-15,W,M,28,Multiple,N,N,N,0
OBJ_11864782,19134,10/4/20,11-Oct,B,M,24,Multiple,N,N,N,1
OBJ_11863759,19138,12/9/20,16-17,B,M,36,Hand,N,N,N,0
OBJ_11863760,19150,9/19/20,0-1,B,F,59,Wrist,N,N,N,0
OBJ_11863761,19126,9/24/20,0-1,B,M,16,Multiple,N,N,N,1
OBJ_11863762,19138,9/28/20,13-14,B,M,43,Hip,N,N,N,0
OBJ_11863763,19138,9/28/20,13-14,B,M,21,Leg,N,N,N,0
OBJ_11863764,19138,9/28/20,13-14,B,M,28,Leg,N,N,N,0
OBJ_11863765,19119,10/2/20,2-Jan,B,M,21,Multiple,N,N,N,1
OBJ_11863766,19138,12/27/20,14-15,B,M,26,Multiple,N,N,N,0
OBJ_11863767,19138,12/27/20,17-18,B,M,29,Multiple,N,N,N,0
OBJ_11863768,19119,10/3/20,6-May,B,F,36,Multiple,N,N,N,0
OBJ_11863769,19144,10/8/20,13-Dec,B,M,30,Back,N,N,N,0
OBJ_11863771,19144,10/13/20,23-24,B,F,25,Ankle,N,N,N,0
OBJ_11863772,19138,11/8/20,19-20,B,F,29,Head,N,N,N,0
OBJ_11863773,19150,11/26/20,14-15,B,M,35,Foot,N,N,N,0
OBJ_11863774,19138,12/7/20,13-14,B,M,28,Shoulder,N,N,N,0
